,Unnamed: 0,Full State,short_fips,State_Abbr, County Name,Non-white Residents,Senior Residents,Senior Poll Workers,Reported Difficulty ,In-Person Voters,Inactive Voters,Voters Per Location,Voters Per Machine,Voters Per Pollworker,Wait Times,Wait Count,# of Same Day Locations,# of Machines,# of Poll Workers,# of Senior Poll Workers,# of Voters Removed,# of Precincts,#  Mail In Ballots,% Early Vote,%  Rejected Ballots,Median Age,Median Household Income,Total Population,Total Eligible Voters,% Senior Poll Worker,% Votes in Person,% Inactive Voters,%Nonwhite,% Residents Over 60,(PRI) Non-white Residents,(PRI) Senior Residents,(REC) Senior Poll Workers,(REC) Reported Difficulty ,(D) In-Person Voters,(D) Inactive Voters,(S) Voters Per Location,(S) Voters Per Machine,(S) Voters Per Pollworker,(S) Wait Times,(O) Wait Count,(O) # Of Same Day Locations,(O) # Of Machines,(O) # Of Poll Workers,(O) # Of Senior Poll Workers,(O) # Of Voters Removed,(O) # Of Precincts,(O) #  Mail In Ballots,(O) % Early Vote,(O) %  Rejected Ballots,(O) Median Age,(O) Median Household Income,(O) Total Population,(O) Total Eligible Voters,(O) % Senior Poll Worker,(O) % Votes In Person,(O) % Inactive Voters,(O) %Nonwhite,(O) % Residents Over 60,Priority (Median),Recruiting Risk (Median),Demand Risk (Median),Resource Supply (Median),Priority (Final),Priority (LMH),Recruiting Risk (Final),Recruiting Risk (LMH),Demand Risk (Final),Demand Risk (LMH),Resource Supply (Final),Resource Supply (LMH),concat,Action
89,2200,MICHIGAN,26015,MI,BARRY COUNTY,2254.0,15311.0,140.0,4.0,21307.0,5059.0,2175.7619047619046,993.282608695652,256.69101123595505,2.2857142857142856,7.0,21.0,46.0,178.0,140.0,2215.0,25.0,5603.0,0.009776177000257269,0.0027013337835556307,42.6,61016.0,60057.0,45691.0,0.7865168539325843,0.7830864787386527,0.11072202403099078,0.03753101220507185,0.25494113925104483,0.4939759036144578,0.6626506024096386,0.6265060240963856,0.5060240963855421,0.6626506024096386,0.5662650602409639,0.7108433734939759,0.7831325301204819,0.9036144578313253,0.7960526315789473,0.5921052631578947,0.5301204819277109,0.5421686746987951,0.5421686746987951,0.6265060240963856,0.6626506024096386,0.5481927710843374,0.6867469879518072,0.08433734939759036,0.3493975903614458,0.43373493975903615,0.891566265060241,0.6144578313253012,0.6626506024096386,0.8554216867469879,0.6144578313253012,0.14457831325301204,0.21686746987951808,0.42168674698795183,0.5783132530120482,0.5662650602409638,0.6144578313253013,0.7895925808497146,0.5783132530120482,Medium,0.6265060240963856,Medium,0.6265060240963856,Medium,0.7710843373493976,High,MediumMediumMediumHigh,Recruit Immediately
90,2201,MICHIGAN,26017,MI,BAY COUNTY,5533.0,28057.0,196.0,4.0,34512.0,9222.0,2335.7647058823527,992.7,251.31645569620247,2.727272727272727,11.0,34.0,80.0,316.0,196.0,3404.0,46.0,12802.0,0.008148303309593633,0.003892798323102261,43.3,48005.0,104786.0,79416.0,0.620253164556962,0.7229157938835358,0.11612269567845272,0.05280285534327105,0.2677552344778883,0.7108433734939759,0.7951807228915663,0.7469879518072289,0.5060240963855421,0.7710843373493976,0.7710843373493976,0.8192771084337349,0.7710843373493976,0.8795180722891566,0.9473684210526315,0.7302631578947368,0.7710843373493976,0.7590361445783133,0.7710843373493976,0.7469879518072289,0.7469879518072289,0.7650602409638554,0.7831325301204819,0.03614457831325301,0.6144578313253012,0.4819277108433735,0.5421686746987951,0.7710843373493976,0.7710843373493976,0.4036144578313253,0.1686746987951807,0.21686746987951808,0.42168674698795183,0.4939759036144578,0.7530120481927711,0.6265060240963856,0.7710843373493976,0.8493975903614457,0.7530120481927711,High,0.7469879518072289,Medium,0.7710843373493976,High,0.8855421686746988,High,HighMediumHighHigh,Recruit Immediately
91,2202,MICHIGAN,26019,MI,BENZIE COUNTY,716.0,5924.0,45.0,4.0,6931.0,1639.0,1180.076923076923,590.0384615384615,159.80208333333334,3.0,2.0,13.0,26.0,96.0,45.0,712.0,13.0,2436.0,0.05371900826446281,0.004509582863585118,49.6,56639.0,17552.0,15341.0,0.46875,0.6985486797016729,0.10683788540512353,0.040793072014585235,0.33751139471285324,0.13253012048192772,0.2289156626506024,0.08433734939759036,0.5060240963855421,0.2289156626506024,0.18072289156626506,0.30120481927710846,0.3132530120481928,0.3132530120481928,0.993421052631579,0.17105263157894737,0.1927710843373494,0.18674698795180722,0.1566265060240964,0.08433734939759036,0.20481927710843373,0.16265060240963855,0.3855421686746988,0.8795180722891566,0.6987951807228916,0.7771084337349398,0.8192771084337349,0.2289156626506024,0.2289156626506024,0.060240963855421686,0.0963855421686747,0.0963855421686747,0.3253012048192771,0.7951807228915663,0.18072289156626506,0.29518072289156627,0.20481927710843373,0.3132530120481928,0.1686746987951807,Low,0.08433734939759036,Low,0.20481927710843373,Low,0.3313253012048193,Low,LowLowLowLow,Monitor
92,2203,MICHIGAN,26021,MI,BERRIEN COUNTY,33119.0,40137.0,309.0,4.0,46785.0,23114.0,2197.8070175438597,1052.731092436975,291.3372093023256,2.125,16.0,57.0,119.0,430.0,309.0,10038.0,62.0,14735.0,0.02534288832993213,0.004940331066341589,41.9,49135.0,154807.0,125275.0,0.7186046511627907,0.7401167481372503,0.1845060866094592,0.2139373542540066,0.25927122158558724,0.8795180722891566,0.8674698795180723,0.8192771084337349,0.5060240963855421,0.8313253012048193,0.9156626506024096,0.7349397590361446,0.891566265060241,0.9879518072289156,0.7236842105263158,0.8289473684210527,0.8674698795180723,0.8433734939759037,0.8012048192771084,0.8192771084337349,0.9036144578313253,0.8192771084337349,0.8192771084337349,0.5060240963855421,0.8192771084337349,0.37349397590361444,0.5903614457831325,0.8313253012048193,0.8554216867469879,0.7108433734939759,0.3373493975903614,0.927710843373494,0.891566265060241,0.4819277108433735,0.8734939759036144,0.6626506024096386,0.8734939759036144,0.8132530120481928,0.8795180722891566,High,0.8192771084337349,High,0.8795180722891566,High,0.8192771084337349,High,HighHighHighHigh,Recruit Immediately
93,2204,MICHIGAN,26023,MI,BRANCH COUNTY,2661.0,10549.0,120.0,4.0,12634.0,5789.0,1743.4444444444446,784.55,186.797619047619,2.6666666666666665,3.0,18.0,40.0,168.0,120.0,1609.0,22.0,2520.0,0.018125323666494046,0.0016036655211912945,41.3,50536.0,43584.0,31382.0,0.7142857142857143,0.8178404971517349,0.18446880377286345,0.0610545154185022,0.2420383627019089,0.5542168674698795,0.5180722891566265,0.5662650602409639,0.5060240963855421,0.5301204819277109,0.6506024096385542,0.6024096385542169,0.5783132530120482,0.4939759036144578,0.9342105263157895,0.3092105263157895,0.40963855421686746,0.4457831325301205,0.5301204819277109,0.5662650602409639,0.5421686746987951,0.4819277108433735,0.43373493975903615,0.3253012048192771,0.1566265060240964,0.3132530120481928,0.6385542168674698,0.5542168674698795,0.5542168674698795,0.6987951807228916,0.8795180722891566,0.9156626506024096,0.4819277108433735,0.30120481927710846,0.536144578313253,0.536144578313253,0.5903614457831325,0.5903614457831325,0.5421686746987951,Medium,0.5662650602409639,Medium,0.5662650602409639,Medium,0.572289156626506,Medium,MediumMediumMediumMedium,Recruit Immediately
94,2205,MICHIGAN,26025,MI,CALHOUN COUNTY,24462.0,32434.0,263.0,4.0,38989.0,14544.0,2395.6341463414637,972.4851485148516,221.7178329571106,1.75,12.0,41.0,101.0,443.0,263.0,6928.0,60.0,10269.0,0.030373923642511694,0.004451864218141347,39.8,47426.0,134473.0,98221.0,0.5936794582392777,0.7665041481539732,0.14807424074281467,0.181910123221762,0.24119339941847065,0.8554216867469879,0.8072289156626506,0.7951807228915663,0.5060240963855421,0.7951807228915663,0.8192771084337349,0.8433734939759037,0.7228915662650602,0.7228915662650602,0.3684210526315789,0.756578947368421,0.8192771084337349,0.8072289156626506,0.8192771084337349,0.7951807228915663,0.8795180722891566,0.8072289156626506,0.7590361445783133,0.5903614457831325,0.6746987951807228,0.20481927710843373,0.5060240963855421,0.8072289156626506,0.8072289156626506,0.27710843373493976,0.5542168674698795,0.6385542168674698,0.8192771084337349,0.2891566265060241,0.8313253012048193,0.6506024096385542,0.8072289156626506,0.7228915662650602,0.8433734939759037,High,0.7951807228915663,High,0.8072289156626506,High,0.7228915662650602,Medium,HighHighHighMedium,Recruit Immediately
95,2206,MICHIGAN,26027,MI,CASS COUNTY,5797.0,14271.0,145.0,4.0,16073.0,7883.0,2268.8888888888887,1021.0,266.92810457516345,1.6666666666666667,9.0,18.0,40.0,153.0,145.0,2439.0,22.0,3542.0,0.010984581275823843,0.00240064017071219,45.0,53571.0,51460.0,40840.0,0.9477124183006536,0.8098861231482415,0.19302154750244854,0.11265060240963855,0.27732219199378155,0.7228915662650602,0.6144578313253012,0.6626506024096386,0.5060240963855421,0.5783132530120482,0.7108433734939759,0.7710843373493976,0.8433734939759037,0.9518072289156626,0.3157894736842105,0.6447368421052632,0.40963855421686746,0.4457831325301205,0.4759036144578313,0.6626506024096386,0.6867469879518072,0.4819277108433735,0.5421686746987951,0.13253012048192772,0.25301204819277107,0.5963855421686747,0.7349397590361446,0.5903614457831325,0.6024096385542169,0.9879518072289156,0.8433734939759037,0.963855421686747,0.7228915662650602,0.5783132530120482,0.6686746987951807,0.5843373493975903,0.6445783132530121,0.8072289156626506,0.6746987951807228,Medium,0.6626506024096386,Medium,0.6385542168674698,Medium,0.8072289156626506,High,MediumMediumMediumHigh,Recruit Immediately
96,2207,MICHIGAN,26029,MI,CHARLEVOIX COUNTY,1274.0,8371.0,110.0,4.0,10052.0,2649.0,1233.1666666666667,584.1315789473684,153.08275862068962,1.6666666666666667,3.0,18.0,38.0,145.0,110.0,1196.0,20.0,3232.0,0.04238934868657791,0.004596380350474002,48.1,53207.0,26219.0,22197.0,0.7586206896551724,0.7234256926952141,0.11934045141235305,0.048590716655860254,0.31927228345856057,0.30120481927710846,0.3493975903614458,0.5120481927710844,0.5060240963855421,0.40963855421686746,0.3132530120481928,0.3373493975903614,0.30120481927710846,0.30120481927710846,0.3157894736842105,0.3092105263157895,0.40963855421686746,0.41566265060240964,0.42168674698795183,0.5120481927710844,0.3614457831325301,0.42168674698795183,0.5060240963855421,0.7951807228915663,0.7228915662650602,0.6987951807228916,0.7228915662650602,0.3855421686746988,0.39759036144578314,0.7951807228915663,0.18072289156626506,0.26506024096385544,0.3855421686746988,0.7108433734939759,0.32530120481927716,0.5090361445783133,0.3614457831325301,0.3084971464806595,0.3253012048192771,Low,0.5120481927710844,Medium,0.3614457831325301,Low,0.3132530120481928,Low,LowMediumLowLow,Monitor
97,2208,MICHIGAN,26031,MI,CHEBOYGAN COUNTY,1717.0,9011.0,100.0,4.0,9453.0,2469.0,1069.0,509.0476190476191,143.48993288590603,2.6,5.0,20.0,42.0,149.0,100.0,1158.0,22.0,2835.0,0.03486914276759129,0.003529034327879371,50.7,46161.0,25458.0,21380.0,0.6711409395973155,0.7407146215326751,0.11548175865294667,0.06744441825752219,0.3539555346060177,0.4457831325301205,0.43373493975903615,0.39759036144578314,0.5060240963855421,0.39759036144578314,0.27710843373493976,0.24096385542168675,0.24096385542168675,0.26506024096385544,0.9210526315789473,0.5197368421052632,0.4939759036144578,0.5,0.4457831325301205,0.39759036144578314,0.3253012048192771,0.4819277108433735,0.4578313253012048,0.6987951807228916,0.5301204819277109,0.8373493975903614,0.37349397590361444,0.3614457831325301,0.3614457831325301,0.5662650602409639,0.3614457831325301,0.1927710843373494,0.5662650602409639,0.8313253012048193,0.43975903614457834,0.4518072289156626,0.3373493975903614,0.2530120481927711,0.46987951807228917,Low,0.39759036144578314,Low,0.3373493975903614,Low,0.24096385542168675,Low,LowLowLowLow,Monitor
98,2209,MICHIGAN,26033,MI,CHIPPEWA COUNTY,10986.0,8863.0,86.0,4.0,11543.0,3412.0,1267.9473684210527,633.9736842105264,186.75193798449607,2.0,1.0,19.0,38.0,129.0,86.0,1262.0,19.0,1924.0,0.05235050242428501,0.006158218853623875,39.7,44483.0,37834.0,24091.0,0.6666666666666666,0.8111165764879489,0.1416296542277199,0.29037373790770205,0.23426018924776654,0.8192771084337349,0.40963855421686746,0.3072289156626506,0.5060240963855421,0.4578313253012048,0.39759036144578314,0.39759036144578314,0.40963855421686746,0.4819277108433735,0.5197368421052632,0.046052631578947366,0.463855421686747,0.41566265060240964,0.3493975903614458,0.3072289156626506,0.40963855421686746,0.39156626506024095,0.26506024096385544,0.8674698795180723,0.8674698795180723,0.18674698795180722,0.27710843373493976,0.5060240963855421,0.4457831325301205,0.5301204819277109,0.8554216867469879,0.5662650602409639,0.9879518072289156,0.24096385542168675,0.6144578313253012,0.40662650602409633,0.42771084337349397,0.4457831325301205,0.6144578313253012,Medium,0.3072289156626506,Low,0.4397590361445783,Low,0.43373493975903615,Low,MediumLowLowLow,Monitor
99,2210,MICHIGAN,26035,MI,CLARE COUNTY,1139.0,9620.0,64.0,4.0,9143.0,3431.0,1284.3333333333333,624.8108108108107,172.52238805970146,2.0,2.0,18.0,37.0,134.0,64.0,1523.0,19.0,2357.0,0.04181561227034666,0.002795527156549521,47.2,37369.0,30616.0,23118.0,0.4776119402985074,0.7600798071327625,0.14841249243014099,0.03720276979357199,0.3142147896524693,0.2891566265060241,0.4819277108433735,0.19879518072289157,0.5060240963855421,0.3614457831325301,0.42168674698795183,0.40963855421686746,0.37349397590361444,0.3855421686746988,0.5197368421052632,0.17105263157894737,0.40963855421686746,0.39759036144578314,0.3614457831325301,0.19879518072289157,0.5060240963855421,0.39156626506024095,0.3493975903614458,0.7831325301204819,0.37349397590361444,0.6746987951807228,0.024096385542168676,0.43373493975903615,0.42168674698795183,0.08433734939759036,0.5060240963855421,0.6506024096385542,0.1927710843373494,0.6987951807228916,0.3855421686746988,0.35240963855421686,0.39156626506024095,0.39759036144578314,0.40963855421686746,Low,0.19879518072289157,Low,0.40963855421686746,Low,0.39759036144578314,Low,LowLowLowLow,Monitor
100,2211,MICHIGAN,26037,MI,CLINTON COUNTY,4789.0,17671.0,215.0,4.0,27857.0,5531.0,1987.0,914.6507936507936,195.3322033898305,1.4,5.0,29.0,63.0,295.0,215.0,2125.0,34.0,9092.0,0.016766753467609075,0.0037425927851127976,40.6,67482.0,77896.0,57623.0,0.7288135593220338,0.7402083222617846,0.09598597782135604,0.06147940844202526,0.2268537537229126,0.6626506024096386,0.6987951807228916,0.7590361445783133,0.5060240963855421,0.7108433734939759,0.6144578313253012,0.6385542168674698,0.6867469879518072,0.6506024096385542,0.1118421052631579,0.5197368421052632,0.6686746987951807,0.7108433734939759,0.7409638554216867,0.7590361445783133,0.6385542168674698,0.6987951807228916,0.7228915662650602,0.27710843373493976,0.6024096385542169,0.2289156626506024,0.963855421686747,0.7108433734939759,0.7108433734939759,0.7469879518072289,0.3493975903614458,0.04819277108433735,0.4939759036144578,0.1566265060240964,0.6807228915662651,0.6325301204819277,0.6626506024096386,0.6445783132530121,0.6987951807228916,Medium,0.7590361445783133,High,0.6626506024096386,Medium,0.6385542168674698,Medium,MediumHighMediumMedium,Recruit
101,2212,MICHIGAN,26039,MI,CRAWFORD COUNTY,545.0,4563.0,54.0,4.0,4830.0,1730.0,1616.142857142857,665.4705882352941,166.36764705882354,2.5,2.0,7.0,17.0,68.0,54.0,602.0,10.0,1386.0,0.025681177575947383,0.0,50.5,47443.0,13836.0,11313.0,0.7941176470588235,0.7563419981208894,0.15292141783788565,0.039389997108991034,0.3297918473547268,0.0963855421686747,0.1566265060240964,0.14457831325301204,0.5060240963855421,0.1566265060240964,0.20481927710843373,0.5421686746987951,0.4457831325301205,0.3493975903614458,0.9013157894736842,0.17105263157894737,0.05421686746987952,0.060240963855421686,0.08433734939759036,0.14457831325301204,0.1927710843373494,0.0783132530120482,0.21686746987951808,0.5180722891566265,0.012048192771084338,0.8192771084337349,0.5180722891566265,0.1686746987951807,0.18072289156626506,0.891566265060241,0.4939759036144578,0.7349397590361446,0.27710843373493976,0.7469879518072289,0.12650602409638556,0.3253012048192771,0.18072289156626506,0.4939759036144578,0.0963855421686747,Low,0.14457831325301204,Low,0.18072289156626506,Low,0.4879518072289157,Low,LowLowLowLow,Monitor
102,2213,MICHIGAN,26041,MI,DELTA COUNTY,2233.0,11305.0,107.0,4.0,12180.0,4778.0,1376.0,656.7272727272727,190.10526315789474,1.5,4.0,21.0,44.0,152.0,107.0,1735.0,23.0,3876.0,0.04094788993016176,0.0029311187103077674,47.0,46490.0,36190.0,28896.0,0.7039473684210527,0.7270339640661374,0.16535160575858251,0.061702127659574474,0.31237911025145065,0.4819277108433735,0.5421686746987951,0.4939759036144578,0.5060240963855421,0.5060240963855421,0.5421686746987951,0.43373493975903615,0.42168674698795183,0.5662650602409639,0.19078947368421054,0.42105263157894735,0.5301204819277109,0.5301204819277109,0.4578313253012048,0.4939759036144578,0.5903614457831325,0.5120481927710844,0.6024096385542169,0.7590361445783133,0.39759036144578314,0.6626506024096386,0.42168674698795183,0.4819277108433735,0.5301204819277109,0.6626506024096386,0.21686746987951808,0.8192771084337349,0.5060240963855421,0.6867469879518072,0.5120481927710843,0.5,0.5240963855421686,0.42771084337349397,0.5180722891566265,Medium,0.4939759036144578,Low,0.5421686746987951,Medium,0.41566265060240964,Low,MediumLowMediumLow,Monitor
103,2214,MICHIGAN,26043,MI,DICKINSON COUNTY,986.0,7616.0,92.0,4.0,9110.0,4218.0,1459.8666666666666,706.3870967741935,188.77586206896552,2.0,4.0,15.0,31.0,116.0,92.0,1398.0,16.0,2117.0,0.04302721088435374,0.003585835948005379,46.4,48966.0,25570.0,21898.0,0.7931034482758621,0.7746598639455783,0.19262033062380127,0.038560813453265536,0.29784904184591315,0.24096385542168675,0.30120481927710846,0.3433734939759036,0.5060240963855421,0.3493975903614458,0.5060240963855421,0.4578313253012048,0.5180722891566265,0.5301204819277109,0.5197368421052632,0.42105263157894735,0.2710843373493976,0.25301204819277107,0.26506024096385544,0.3433734939759036,0.46987951807228917,0.2469879518072289,0.3132530120481928,0.8072289156626506,0.5421686746987951,0.6506024096385542,0.5783132530120482,0.37349397590361444,0.3855421686746988,0.8795180722891566,0.5783132530120482,0.9518072289156626,0.25301204819277107,0.6385542168674698,0.27108433734939763,0.42469879518072284,0.42771084337349397,0.5189045656309448,0.24096385542168675,Low,0.3433734939759036,Low,0.4397590361445783,Low,0.5180722891566265,Medium,LowLowLowMedium,Recruit
104,2215,MICHIGAN,26045,MI,EATON COUNTY,14864.0,27009.0,331.0,4.0,36610.0,8594.0,2047.775,900.1208791208791,190.4906976744186,2.1111111111111107,18.0,40.0,91.0,430.0,331.0,3418.0,51.0,13415.0,0.032562092008188805,0.003609341825902336,41.0,62474.0,109155.0,81911.0,0.7697674418604651,0.7070570512572908,0.10491875328100013,0.13617333150107644,0.2474371306857221,0.8313253012048193,0.7831325301204819,0.8433734939759037,0.5060240963855421,0.7831325301204819,0.7590361445783133,0.6867469879518072,0.6746987951807228,0.5783132530120482,0.6710526315789473,0.8552631578947368,0.8072289156626506,0.7951807228915663,0.8012048192771084,0.8433734939759037,0.7590361445783133,0.7951807228915663,0.7951807228915663,0.6144578313253012,0.5542168674698795,0.2891566265060241,0.927710843373494,0.7831325301204819,0.7831325301204819,0.8072289156626506,0.13253012048192772,0.07228915662650602,0.7831325301204819,0.3493975903614458,0.8072289156626506,0.6746987951807228,0.7710843373493976,0.6728757133798351,0.8132530120481928,High,0.8433734939759037,High,0.7710843373493976,High,0.6626506024096386,Medium,HighHighHighMedium,Recruit Immediately
105,2216,MICHIGAN,26047,MI,EMMET COUNTY,2561.0,9422.0,101.0,4.0,13077.0,3331.0,1510.0,683.0952380952381,174.9390243902439,2.25,4.0,19.0,42.0,164.0,101.0,1393.0,23.0,4383.0,0.03463107973971545,0.007666098807495741,45.3,54055.0,33039.0,28690.0,0.6158536585365854,0.7211315760449983,0.11610317183687695,0.07751445261660461,0.2851781228245407,0.5421686746987951,0.4578313253012048,0.41566265060240964,0.5060240963855421,0.5421686746987951,0.37349397590361444,0.46987951807228917,0.46987951807228917,0.39759036144578314,0.756578947368421,0.42105263157894735,0.463855421686747,0.5,0.5,0.41566265060240964,0.4578313253012048,0.5120481927710844,0.6265060240963856,0.6746987951807228,0.963855421686747,0.6265060240963856,0.7590361445783133,0.4578313253012048,0.5180722891566265,0.3855421686746988,0.1566265060240964,0.20481927710843373,0.6385542168674698,0.6144578313253012,0.5,0.46084337349397586,0.4578313253012048,0.46987951807228917,0.5060240963855421,Medium,0.41566265060240964,Low,0.4819277108433735,Low,0.46987951807228917,Low,MediumLowLowLow,Monitor
106,2217,MICHIGAN,26049,MI,GENESEE COUNTY,102738.0,95163.0,802.0,4.0,125182.0,49926.0,3279.84,1044.5350318471337,236.29971181556198,2.023809523809524,42.0,100.0,314.0,1388.0,802.0,16579.0,214.0,43499.0,0.01175926576291822,0.004865277626268136,40.3,47006.0,409361.0,327984.0,0.5778097982708934,0.73272693217204,0.1522208400409776,0.2509716362819125,0.23246718666409355,0.9518072289156626,0.9518072289156626,0.9518072289156626,0.5060240963855421,0.9397590361445783,0.963855421686747,1.0,0.8795180722891566,0.8192771084337349,0.618421052631579,0.9210526315789473,0.9397590361445783,0.9518072289156626,0.9518072289156626,0.9518072289156626,0.9397590361445783,0.9518072289156626,0.9518072289156626,0.1686746987951807,0.7831325301204819,0.21686746987951808,0.4819277108433735,0.9518072289156626,0.9518072289156626,0.2289156626506024,0.2891566265060241,0.7108433734939759,0.927710843373494,0.20481927710843373,0.9518072289156626,0.7289156626506024,0.9518072289156627,0.8493975903614457,0.9518072289156626,High,0.9518072289156626,High,0.9518072289156626,High,0.8855421686746988,High,HighHighHighHigh,Recruit Immediately
107,2218,MICHIGAN,26051,MI,GLADWIN COUNTY,726.0,8722.0,101.0,4.0,8345.0,3079.0,1220.1176470588236,592.6285714285714,163.3228346456693,1.2,5.0,17.0,35.0,127.0,101.0,1560.0,18.0,2379.0,0.04000716011814195,0.0020016012810248197,49.8,43290.0,25289.0,20742.0,0.7952755905511811,0.7468898236820908,0.14844277311734644,0.02870813397129187,0.3448930364980822,0.1566265060240964,0.39759036144578314,0.41566265060240964,0.5060240963855421,0.30120481927710846,0.3493975903614458,0.3132530120481928,0.3253012048192771,0.3373493975903614,0.05263157894736842,0.5197368421052632,0.35542168674698793,0.3493975903614458,0.3373493975903614,0.41566265060240964,0.5180722891566265,0.35542168674698793,0.3614457831325301,0.7349397590361446,0.21686746987951808,0.7951807228915663,0.2289156626506024,0.3493975903614458,0.3253012048192771,0.9036144578313253,0.40963855421686746,0.6626506024096386,0.03614457831325301,0.8192771084337349,0.27710843373493976,0.46084337349397586,0.32530120481927716,0.3192771084337349,0.26506024096385544,Low,0.41566265060240964,Low,0.3253012048192771,Low,0.3493975903614458,Low,LowLowLowLow,Monitor
108,2219,MICHIGAN,26053,MI,GOGEBIC COUNTY,1472.0,5061.0,55.0,4.0,5373.0,3485.0,1540.4444444444446,693.2,187.35135135135133,1.5,2.0,9.0,20.0,74.0,55.0,867.0,11.0,839.0,0.07011511436687097,0.0011037527593818985,48.8,38798.0,15414.0,13864.0,0.7432432432432432,0.8032590820750486,0.25137045585689555,0.09549759958479304,0.32833787465940056,0.39759036144578314,0.20481927710843373,0.1566265060240964,0.5060240963855421,0.18674698795180722,0.43373493975903615,0.5060240963855421,0.4819277108433735,0.5180722891566265,0.19078947368421054,0.17105263157894737,0.08433734939759036,0.0963855421686747,0.0963855421686747,0.1566265060240964,0.2289156626506024,0.10240963855421686,0.12048192771084337,0.9397590361445783,0.060240963855421686,0.7228915662650602,0.03614457831325301,0.20481927710843373,0.20481927710843373,0.7590361445783133,0.7710843373493976,1.0,0.6987951807228916,0.7228915662650602,0.3012048192771084,0.3313253012048193,0.31024096385542166,0.4939759036144578,0.3072289156626506,Low,0.1566265060240964,Low,0.27710843373493976,Low,0.4879518072289157,Low,LowLowLowLow,Monitor
109,2220,MICHIGAN,26055,MI,GRAND TRAVERSE COUNTY,4782.0,23756.0,193.0,4.0,33310.0,6940.0,2415.7419354838707,1117.7313432835824,279.4328358208956,2.0,7.0,31.0,67.0,268.0,193.0,3598.0,36.0,15516.0,0.011776112468943785,0.0048968598885964386,42.9,61485.0,91746.0,74888.0,0.7201492537313433,0.6728341446664108,0.09267172310650572,0.05212216336407037,0.2589322695267369,0.6506024096385542,0.7469879518072289,0.7349397590361446,0.5060240963855421,0.7590361445783133,0.6626506024096386,0.8554216867469879,0.9518072289156626,0.9759036144578314,0.5197368421052632,0.5921052631578947,0.7349397590361446,0.7289156626506024,0.6927710843373494,0.7349397590361446,0.7710843373493976,0.7168674698795181,0.8313253012048193,0.18072289156626506,0.7951807228915663,0.4578313253012048,0.9036144578313253,0.7469879518072289,0.7590361445783133,0.7228915662650602,0.04819277108433735,0.03614457831325301,0.40963855421686746,0.46987951807228917,0.6987951807228916,0.6204819277108433,0.7108433734939759,0.9036144578313252,0.7228915662650602,Medium,0.7349397590361446,Medium,0.7349397590361446,Medium,0.9518072289156626,High,MediumMediumMediumHigh,Recruit Immediately
110,2221,MICHIGAN,26057,MI,GRATIOT COUNTY,3714.0,9382.0,73.0,4.0,12233.0,3340.0,1252.3333333333333,626.1666666666666,191.96350364963504,2.0,4.0,21.0,42.0,137.0,73.0,1166.0,21.0,2097.0,0.01151327128576353,0.002591792656587473,39.2,44991.0,41067.0,26299.0,0.5328467153284672,0.8433643571182351,0.1270010266550059,0.0904375776170648,0.2284559378576473,0.6144578313253012,0.4457831325301205,0.2289156626506024,0.5060240963855421,0.5180722891566265,0.3855421686746988,0.37349397590361444,0.3855421686746988,0.6144578313253012,0.5197368421052632,0.42105263157894735,0.5301204819277109,0.5,0.39759036144578314,0.2289156626506024,0.3373493975903614,0.45180722891566266,0.30120481927710846,0.1566265060240964,0.30120481927710846,0.14457831325301204,0.30120481927710846,0.5180722891566265,0.4939759036144578,0.10843373493975904,0.9518072289156626,0.3614457831325301,0.6867469879518072,0.1686746987951807,0.5301204819277108,0.36746987951807225,0.45180722891566266,0.452639505389981,0.5301204819277109,Medium,0.2289156626506024,Low,0.46987951807228917,Low,0.4457831325301205,Low,MediumLowLowLow,Monitor
111,2222,MICHIGAN,26059,MI,HILLSDALE COUNTY,1518.0,11851.0,111.0,4.0,13556.0,5570.0,1522.9545454545455,698.0208333333335,184.0934065934066,2.0,6.0,22.0,48.0,182.0,111.0,2064.0,26.0,3049.0,0.02692262671192789,0.003675344563552833,42.2,48392.0,45830.0,33505.0,0.6098901098901099,0.7933981037106403,0.16624384420235785,0.033122408902465636,0.25858607898756275,0.40963855421686746,0.5662650602409639,0.536144578313253,0.5060240963855421,0.5662650602409639,0.6265060240963856,0.4939759036144578,0.5060240963855421,0.4578313253012048,0.5197368421052632,0.5657894736842105,0.5542168674698795,0.5602409638554217,0.5542168674698795,0.536144578313253,0.6265060240963856,0.5662650602409639,0.4819277108433735,0.5301204819277109,0.5783132530120482,0.3855421686746988,0.5662650602409639,0.5662650602409639,0.5662650602409639,0.3493975903614458,0.7228915662650602,0.8554216867469879,0.10843373493975904,0.4578313253012048,0.4879518072289157,0.5210843373493976,0.5963855421686748,0.5,0.4939759036144578,Low,0.536144578313253,Medium,0.5783132530120482,Medium,0.5060240963855421,Medium,LowMediumMediumMedium,Recruit
